0, 0.499954, -0.0100001, 1, 0.00999994, 0.99995, 0.00500007, -1, 0.00499985, 0.500004, 
486.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
487, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
487.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
487.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
487.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
487.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
487.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
487.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
487.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
487.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
487.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
488, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
488.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
488.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
488.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
488.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
488.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
488.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
488.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
488.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
488.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
489, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
489.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
489.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
489.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
489.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
489.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
489.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
489.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
489.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
489.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
490, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
490.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
490.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
490.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
490.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
490.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
490.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
490.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
490.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
490.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
491, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
491.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
491.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
491.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
491.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
491.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
491.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
491.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
491.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
491.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
492, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
492.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
492.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
492.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
492.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
492.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
492.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
492.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
492.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
492.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
493, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
493.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
493.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
493.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
493.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
493.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
493.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
493.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
493.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
493.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
494, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
494.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
494.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
494.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
494.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
494.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
494.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
494.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
494.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
494.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
495, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
495.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
495.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
495.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
495.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
495.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
495.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
495.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
495.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
495.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
496, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
496.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
496.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
496.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
496.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
496.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
496.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
496.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
496.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
496.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
497, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
497.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
497.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
497.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
497.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
497.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
497.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
497.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
497.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
497.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
498, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
498.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
498.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
498.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
498.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
498.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
498.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
498.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
498.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
498.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
499, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
499.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
499.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
499.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
499.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
499.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
499.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
499.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
499.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
499.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
500, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
500.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
500.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
500.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
500.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
500.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
500.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
500.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
500.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
500.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
501, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
501.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
501.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
501.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
501.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
501.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
501.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
501.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
501.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
501.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
502, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
502.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
502.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
502.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
502.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
502.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
502.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
502.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
502.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
502.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
503, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
503.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
503.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
503.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
503.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
503.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
503.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
503.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
503.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
503.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
504, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
504.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
504.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
504.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
504.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
504.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
504.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
504.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
504.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
504.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
505, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
505.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
505.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
505.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
505.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
505.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
505.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
505.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
505.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
505.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
506, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
506.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
506.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
506.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
506.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
506.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
506.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
506.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
506.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
506.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
507, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
507.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
507.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
507.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
507.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
507.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
507.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
507.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
507.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
507.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
508, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
508.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
508.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
508.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
508.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
508.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
508.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
508.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
508.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
508.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
509, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
509.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
509.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
509.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
509.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
509.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
509.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
509.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
509.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
509.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
510, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
510.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
510.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
510.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
510.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
510.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
510.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
510.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
510.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
510.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
511, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
511.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
511.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
511.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
511.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
511.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
511.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
511.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
511.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
511.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
512, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
512.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
512.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
512.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
512.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
512.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
512.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
512.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
512.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
512.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
513, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
513.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
513.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
513.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
513.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
513.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
513.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
513.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
513.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
513.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
514, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
514.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
514.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
514.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
514.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
514.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
514.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
514.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
514.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
514.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
515, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
515.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
515.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
515.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
515.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
515.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
515.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
515.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
515.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
515.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
516, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
516.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
516.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
516.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
516.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
516.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
516.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
516.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
516.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
516.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
517, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
517.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
517.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
517.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
517.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
517.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
517.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
517.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
517.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
517.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
518, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
518.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
518.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
518.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
518.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
518.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
518.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
518.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
518.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
518.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
519, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
519.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
519.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
519.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
519.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
519.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
519.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
519.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
519.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
519.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
520, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
520.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
